Date,Price,Open,High,Low
2019-04-09,1303.5,1298.5,1304.9,1298.5
2019-04-10,1309.1,1304.0,1309.1,1301.5
2019-04-11,1288.6,1307.0,1307.1,1288.6
2019-04-12,1290.6,1293.4,1293.4,1289.2
2019-04-15,1286.8,1284.8,1287.3,1282.3
2019-04-16,1272.6,1285.2,1285.2,1272.2
2019-04-17,1272.2,1273.5,1273.5,1271.6
2019-04-18,1271.9,1270.8,1273.6,1270.1
2019-04-22,1273.5,1273.5,1273.5,1273.5
2019-04-23,1269.3,1266.4,1269.8,1266.0
2019-04-24,1275.5,1268.4,1275.5,1267.8
2019-04-25,1275.8,1280.6,1280.8,1275.8
2019-04-26,1284.9,1284.9,1284.9,1284.9
2019-04-29,1278.6,1284.8,1284.9,1277.1
2019-04-30,1282.8,1281.7,1283.3,1280.8
2019-05-01,1281.4,1278.7,1283.3,1278.7
2019-05-02,1269.7,1269.2,1270.8,1266.6
2019-05-03,1279.2,1270.1,1279.2,1270.1
2019-05-06,1281.7,1282.2,1282.2,1280.3
2019-05-07,1283.5,1280.5,1283.5,1280.5
2019-05-08,1279.4,1279.4,1279.4,1279.4
2019-05-09,1283.5,1278.9,1285.0,1278.8
2019-05-10,1285.7,1285.4,1286.5,1283.3
2019-05-13,1300.1,1286.7,1300.1,1281.8
2019-05-14,1294.7,1297.8,1297.8,1294.7
2019-05-15,1296.3,1296.9,1296.9,1296.0
2019-05-16,1285.0,1285.2,1285.4,1285.0
2019-05-17,1274.5,1280.0,1280.0,1274.5
2019-05-20,1276.1,1276.1,1276.1,1276.1
2019-05-21,1272.0,1272.0,1272.0,1272.0
2019-05-22,1273.6,1273.6,1273.6,1273.6
2019-05-23,1284.8,1284.8,1284.8,1284.8
2019-05-24,1283.0,1283.0,1283.0,1283.0
2019-05-28,1276.5,1276.5,1276.5,1276.5
2019-05-29,1280.6,1280.6,1280.6,1280.6
2019-05-30,1287.1,1279.4,1288.3,1273.9
2019-05-31,1305.8,1287.7,1306.4,1287.5
2019-06-03,1322.7,1307.0,1327.8,1307.0
2019-06-04,1323.4,1324.3,1328.6,1320.8
2019-06-05,1328.3,1328.9,1343.3,1326.3
2019-06-06,1337.6,1330.8,1338.7,1326.2
2019-06-07,1341.2,1333.1,1347.7,1329.8
2019-06-10,1324.7,1335.8,1336.5,1324.1
2019-06-11,1326.4,1328.4,1328.4,1319.1
2019-06-12,1331.9,1326.9,1334.5,1326.9
2019-06-13,1339.2,1331.6,1341.1,1331.6
2019-06-14,1340.1,1345.4,1355.4,1339.3
2019-06-17,1338.7,1339.0,1340.3,1335.0
2019-06-18,1346.6,1349.3,1349.3,1341.6
2019-06-19,1344.6,1344.0,1344.6,1344.0
2019-06-20,1392.9,1381.5,1392.9,1379.5
2019-06-21,1396.2,1406.0,1406.0,1390.3
2019-06-24,1414.3,1406.0,1420.6,1402.1
2019-06-25,1414.9,1418.1,1433.3,1414.9
2019-06-26,1411.6,1407.2,1413.3,1405.8
2019-06-27,1408.4,1407.0,1410.8,1399.8
2019-06-28,1409.7,1408.3,1422.0,1408.3
2019-07-01,1385.6,1386.6,1395.8,1382.8
2019-07-02,1404.6,1391.1,1418.4,1390.8
2019-07-03,1417.7,1431.0,1434.0,1413.1
2019-07-05,1396.7,1418.3,1418.3,1390.2
2019-07-08,1397.0,1395.9,1397.0,1393.6
2019-07-09,1397.5,1394.5,1397.5,1386.2
2019-07-10,1410.1,1409.9,1410.1,1409.9
2019-07-11,1404.3,1424.0,1424.0,1404.3
2019-07-12,1409.9,1405.6,1410.1,1405.6
2019-07-15,1411.4,1414.4,1415.0,1411.4
2019-07-16,1409.2,1413.6,1413.7,1405.0
2019-07-17,1421.3,1404.6,1421.3,1404.6
2019-07-18,1426.1,1422.3,1444.2,1419.5
2019-07-19,1425.1,1440.5,1442.0,1425.1
2019-07-22,1425.3,1425.3,1425.3,1424.0
2019-07-23,1420.1,1418.6,1421.3,1416.3
2019-07-24,1422.8,1422.8,1422.8,1422.8
2019-07-25,1413.9,1413.9,1413.9,1413.9
2019-07-26,1418.5,1422.8,1423.0,1418.5
2019-07-29,1419.6,1419.6,1419.6,1419.6
2019-07-30,1429.7,1426.3,1433.9,1422.1
2019-07-31,1426.1,1431.3,1435.8,1411.2
2019-08-01,1420.9,1411.3,1445.2,1400.9
2019-08-02,1445.6,1448.0,1448.0,1432.3
2019-08-05,1464.6,1440.4,1469.7,1440.4
2019-08-06,1472.4,1469.7,1475.0,1457.7
2019-08-07,1507.3,1473.5,1509.9,1473.2
2019-08-08,1497.7,1498.4,1508.5,1492.0
2019-08-09,1496.6,1506.2,1507.5,1495.6
2019-08-12,1505.3,1496.0,1514.9,1488.1
2019-08-13,1502.2,1510.4,1531.4,1483.7
2019-08-14,1515.9,1500.0,1520.5,1497.0
2019-08-15,1519.6,1519.8,1522.7,1510.6
2019-08-16,1512.5,1524.6,1524.6,1504.7
2019-08-19,1500.4,1507.2,1507.6,1492.9
2019-08-20,1504.6,1497.5,1506.1,1497.5
2019-08-21,1504.6,1504.9,1505.0,1498.8
2019-08-22,1497.3,1495.1,1497.3,1493.8
2019-08-23,1526.6,1493.5,1527.6,1493.5
2019-08-26,1526.3,1543.2,1543.3,1524.3
2019-08-27,1541.0,1530.5,1542.1,1528.5
2019-08-28,1537.8,1538.1,1538.1,1537.8
2019-08-29,1526.5,1537.5,1549.3,1519.6
2019-08-30,1519.1,1524.6,1530.4,1516.7
2019-09-03,1545.9,1522.9,1547.3,1521.0
2019-09-04,1550.3,1549.0,1553.2,1534.8
2019-09-05,1515.4,1551.0,1551.1,1511.1
2019-09-06,1506.2,1517.3,1526.0,1504.5
2019-09-09,1502.2,1509.0,1513.0,1498.0
2019-09-10,1490.3,1498.5,1498.5,1486.9
2019-09-11,1494.4,1491.7,1496.6,1490.2
2019-09-12,1498.7,1499.5,1515.4,1498.7
2019-09-13,1490.9,1490.9,1490.9,1486.9
2019-09-16,1503.1,1506.6,1506.8,1496.9
2019-09-17,1505.1,1497.9,1505.1,1497.9
2019-09-18,1507.5,1508.9,1509.4,1489.3
2019-09-19,1498.4,1496.1,1502.4,1496.1
2019-09-20,1507.3,1503.0,1507.3,1503.0
2019-09-23,1523.7,1515.5,1523.7,1515.5
2019-09-24,1532.1,1515.1,1533.0,1515.1
2019-09-25,1504.6,1527.6,1527.9,1504.6
2019-09-26,1507.5,1507.5,1507.5,1507.5
2019-09-27,1499.1,1504.2,1506.1,1485.6
2019-09-30,1465.7,1495.9,1495.9,1463.5
2019-10-01,1482.0,1468.7,1485.5,1458.3
2019-10-02,1501.0,1476.6,1503.7,1474.1
2019-10-03,1507.1,1497.4,1518.2,1496.6
2019-10-04,1506.2,1505.6,1508.7,1497.1
2019-10-07,1497.7,1504.8,1505.8,1489.1
2019-10-08,1497.2,1489.4,1506.3,1489.3
2019-10-09,1506.1,1507.7,1507.7,1498.4
2019-10-10,1494.8,1511.2,1511.2,1490.6
2019-10-11,1482.7,1491.9,1494.9,1476.9
2019-10-14,1491.7,1484.4,1493.5,1481.3
2019-10-15,1477.6,1488.9,1495.4,1476.6
2019-10-16,1488.0,1482.0,1488.0,1480.0
2019-10-17,1492.3,1486.2,1493.2,1485.8
2019-10-18,1488.2,1487.3,1489.1,1486.6
2019-10-21,1482.4,1489.9,1489.9,1481.5
2019-10-22,1481.7,1483.4,1483.5,1481.7
2019-10-23,1489.9,1486.4,1490.3,1486.4
2019-10-24,1498.9,1490.5,1501.2,1485.9
2019-10-25,1499.5,1501.4,1514.3,1499.0
2019-10-28,1490.0,1504.1,1504.1,1490.0
2019-10-29,1487.0,1485.9,1487.0,1485.9
2019-10-30,1493.2,1487.2,1495.4,1481.0
2019-10-31,1511.4,1496.1,1513.1,1496.1
2019-11-01,1508.0,1511.0,1511.6,1503.0
2019-11-04,1508.0,1511.6,1511.6,1508.0
2019-11-05,1480.8,1507.1,1507.1,1480.8
2019-11-06,1490.2,1483.2,1491.0,1483.2
2019-11-07,1464.2,1489.1,1489.1,1464.2
2019-11-08,1461.3,1469.1,1469.1,1461.3
2019-11-11,1455.5,1461.0,1461.0,1449.3
2019-11-12,1452.1,1454.9,1454.9,1447.1
2019-11-13,1461.7,1456.8,1463.3,1456.8
2019-11-14,1471.8,1463.8,1471.8,1463.7
2019-11-15,1467.3,1469.1,1469.1,1467.3
2019-11-18,1470.9,1472.0,1472.0,1469.7
2019-11-19,1473.3,1467.7,1474.3,1467.7
2019-11-20,1473.3,1472.6,1474.5,1467.3
2019-11-21,1463.1,1463.1,1463.1,1463.1
2019-11-22,1463.1,1468.6,1468.6,1463.1
2019-11-25,1456.6,1457.1,1457.1,1455.5
2019-11-26,1459.8,1459.8,1459.8,1459.8
2019-11-27,1453.4,1461.1,1461.9,1452.0
2019-11-29,1465.6,1453.6,1465.6,1452.1
2019-12-02,1462.3,1462.8,1464.4,1453.3
2019-12-03,1478.2,1461.6,1480.4,1459.5
2019-12-04,1474.0,1477.5,1483.4,1471.2
2019-12-05,1476.9,1474.7,1478.0,1472.3
2019-12-06,1459.1,1475.0,1476.0,1458.2
2019-12-09,1459.3,1458.8,1464.2,1458.6
2019-12-10,1462.6,1460.7,1467.2,1460.7
2019-12-11,1469.4,1463.1,1475.4,1463.1
2019-12-12,1466.7,1475.1,1483.9,1463.7
2019-12-13,1475.6,1463.1,1475.9,1463.1
2019-12-16,1475.0,1473.8,1475.3,1473.8
2019-12-17,1474.6,1474.1,1476.9,1474.0
2019-12-18,1472.6,1472.6,1472.6,1472.6
2019-12-19,1478.2,1475.9,1478.9,1473.3
2019-12-20,1474.7,1476.7,1478.1,1474.7
2019-12-23,1482.5,1482.3,1482.5,1479.9
2019-12-24,1499.1,1488.7,1499.1,1488.7
2019-12-26,1509.3,1505.2,1512.3,1505.0
2019-12-27,1513.8,1513.8,1513.8,1513.8
2019-12-30,1514.5,1512.6,1515.1,1510.0
2019-12-31,1519.5,1513.8,1523.4,1513.8
2020-01-02,1524.5,1518.1,1528.7,1518.0
2020-01-03,1549.2,1530.1,1552.7,1530.1
2020-01-06,1566.2,1580.0,1580.0,1560.4
2020-01-07,1571.8,1558.3,1576.3,1558.3
2020-01-08,1557.4,1579.7,1604.2,1552.3
2020-01-09,1551.7,1555.7,1555.7,1543.3
2020-01-10,1557.5,1551.2,1558.8,1545.4
2020-01-13,1548.4,1557.4,1558.0,1548.4
2020-01-14,1542.4,1546.7,1546.7,1534.9
2020-01-15,1552.1,1548.0,1553.9,1545.6
2020-01-16,1549.0,1555.7,1556.1,1548.5
2020-01-17,1558.8,1554.1,1558.8,1553.6
2020-01-21,1556.4,1559.3,1566.2,1551.0
2020-01-22,1555.3,1549.8,1557.1,1549.8
2020-01-23,1564.6,1553.1,1564.6,1552.2
2020-01-24,1571.1,1556.3,1571.1,1556.3
2020-01-27,1576.8,1584.3,1584.5,1576.8
2020-01-28,1569.2,1576.4,1576.4,1569.2
2020-01-29,1569.8,1569.8,1569.8,1569.8
2020-01-30,1583.5,1576.8,1585.0,1571.4
2020-01-31,1582.9,1573.4,1589.0,1570.0
2020-02-03,1577.2,1592.9,1593.3,1568.2
2020-02-04,1550.4,1577.7,1577.7,1547.8
2020-02-05,1557.8,1553.2,1560.7,1547.7
2020-02-06,1565.1,1553.6,1565.6,1551.6
2020-02-07,1568.6,1564.9,1571.9,1560.5
2020-02-10,1574.7,1569.3,1574.7,1568.6
2020-02-11,1565.6,1570.9,1571.1,1561.9
2020-02-12,1567.4,1565.2,1568.7,1561.0
2020-02-13,1575.1,1570.2,1575.1,1570.2
2020-02-14,1582.7,1575.8,1582.7,1574.8
2020-02-18,1600.0,1579.8,1604.3,1579.8
2020-02-19,1607.5,1600.6,1610.5,1599.7
2020-02-20,1616.6,1606.5,1621.0,1603.0
2020-02-21,1644.6,1619.3,1645.0,1619.3
2020-02-24,1672.4,1657.0,1686.6,1650.0
2020-02-25,1646.9,1645.1,1653.7,1632.3
2020-02-26,1640.0,1644.0,1648.1,1636.4
2020-02-27,1640.0,1641.1,1658.0,1638.5
2020-02-28,1564.1,1640.3,1642.5,1564.1
2020-03-02,1592.3,1583.9,1608.3,1574.3
2020-03-03,1642.1,1594.5,1645.3,1594.0
2020-03-04,1641.1,1645.4,1645.9,1631.3
2020-03-05,1666.4,1637.3,1672.9,1637.2
2020-03-06,1670.8,1670.8,1686.2,1647.2
2020-03-09,1674.5,1696.1,1701.6,1657.7
2020-03-10,1659.1,1671.6,1674.6,1643.0
2020-03-11,1641.4,1656.6,1666.5,1635.0
2020-03-12,1589.3,1637.0,1647.5,1566.4
2020-03-13,1515.7,1574.9,1589.8,1513.8
2020-03-16,1485.9,1569.1,1569.1,1452.1
2020-03-17,1524.9,1469.3,1537.7,1469.3
2020-03-18,1477.3,1537.5,1542.0,1477.3
2020-03-19,1478.6,1481.5,1491.6,1471.0
2020-03-20,1484.0,1483.5,1484.0,1483.5
2020-03-23,1567.0,1505.3,1567.0,1490.2
2020-03-24,1660.2,1592.7,1685.5,1592.7
2020-03-25,1632.3,1676.5,1676.5,1631.1
2020-03-26,1650.1,1660.5,1660.5,1650.1
2020-03-27,1623.9,1623.9,1623.9,1623.9
2020-03-30,1622.0,1641.2,1652.8,1607.2
2020-03-31,1583.4,1618.7,1621.0,1576.0
2020-04-01,1578.2,1570.0,1600.0,1570.0
2020-04-02,1625.7,1590.9,1631.2,1586.0
2020-04-03,1633.7,1624.5,1636.0,1619.8
2020-04-06,1677.0,1629.1,1696.7,1625.9
2020-04-07,1664.8,1695.7,1724.4,1658.0
2020-04-08,1665.4,1669.7,1677.0,1662.5
2020-04-09,1736.2,1662.7,1736.2,1662.7
2020-04-13,1744.8,1722.0,1756.8,1710.7
2020-04-14,1756.7,1756.8,1775.0,1739.5
2020-04-15,1727.2,1739.4,1744.9,1722.7
2020-04-16,1720.4,1731.0,1750.6,1715.0
2020-04-17,1689.2,1715.7,1725.0,1684.9
2020-04-20,1701.6,1686.0,1701.6,1680.0
2020-04-21,1678.2,1697.0,1707.1,1659.9
2020-04-22,1728.7,1696.0,1728.7,1684.8
2020-04-23,1733.3,1734.0,1745.1,1733.3
2020-04-24,1723.5,1744.0,1744.0,1714.5
2020-04-27,1711.9,1731.9,1731.9,1711.9
2020-04-28,1710.5,1716.6,1716.6,1707.1
2020-04-29,1703.4,1710.0,1713.5,1702.0
2020-04-30,1684.2,1719.3,1719.3,1680.8
2020-05-01,1694.5,1686.6,1701.5,1670.5
2020-05-04,1706.9,1702.6,1709.0,1699.6
2020-05-05,1704.4,1701.5,1704.4,1697.2
2020-05-06,1684.2,1704.0,1704.0,1684.2
2020-05-07,1721.8,1686.2,1721.8,1685.6
2020-05-08,1709.9,1726.2,1728.9,1703.8
2020-05-11,1695.3,1702.3,1704.5,1690.2
2020-05-12,1704.4,1699.3,1713.1,1699.3
2020-05-13,1713.9,1702.0,1721.3,1701.9
2020-05-14,1738.1,1724.3,1743.1,1720.5
2020-05-15,1753.4,1739.7,1753.4,1739.7
2020-05-18,1731.8,1755.7,1770.5,1731.8
2020-05-19,1744.2,1744.2,1749.5,1744.2
2020-05-20,1750.6,1751.6,1752.1,1745.6
2020-05-21,1720.5,1746.8,1746.8,1720.5
2020-05-22,1734.6,1726.6,1734.6,1726.6
2020-05-26,1704.8,1726.4,1726.4,1704.8
2020-05-27,1710.3,1685.6,1710.3,1685.6
2020-05-28,1713.3,1709.3,1727.8,1705.0
2020-05-29,1736.9,1718.8,1738.3,1715.1
2020-06-01,1737.8,1740.4,1747.0,1727.1
2020-06-02,1725.2,1743.0,1745.5,1721.8
2020-06-03,1697.8,1726.3,1726.3,1684.5
2020-06-04,1718.9,1694.5,1718.9,1694.5
2020-06-05,1676.2,1711.8,1711.8,1668.6
2020-06-08,1698.3,1679.1,1699.4,1675.9
2020-06-09,1714.7,1694.6,1720.9,1692.0
2020-06-10,1713.3,1716.1,1740.8,1711.9
2020-06-11,1732.0,1737.2,1744.1,1720.0
2020-06-12,1729.3,1724.9,1743.0,1724.9
2020-06-15,1720.3,1730.0,1730.0,1703.3
2020-06-16,1729.6,1726.3,1729.6,1722.4
2020-06-17,1729.2,1714.7,1729.2,1714.7
2020-06-18,1724.8,1730.5,1734.1,1717.3
2020-06-19,1745.9,1723.7,1750.7,1723.5
2020-06-22,1756.7,1755.2,1767.6,1750.5
2020-06-23,1772.1,1755.4,1776.3,1754.2
2020-06-24,1765.8,1778.3,1783.1,1764.5
2020-06-25,1762.1,1761.7,1764.8,1759.8
2020-06-26,1772.5,1766.0,1772.5,1764.7
2020-06-29,1774.8,1779.8,1780.2,1774.3
2020-06-30,1793.0,1777.3,1793.2,1774.4
2020-07-01,1773.2,1793.6,1798.0,1765.8
2020-07-02,1784.0,1773.4,1784.0,1768.7
2020-07-06,1788.5,1788.2,1790.1,1788.2
2020-07-07,1804.2,1789.3,1804.2,1783.3
2020-07-08,1815.5,1801.5,1817.9,1801.5
2020-07-09,1799.2,1816.1,1819.8,1799.2
2020-07-10,1798.2,1805.5,1805.5,1797.7
2020-07-13,1811.0,1805.0,1811.0,1805.0
2020-07-14,1810.6,1791.0,1811.5,1791.0
2020-07-15,1811.4,1806.1,1813.5,1806.1
2020-07-16,1798.7,1810.9,1810.9,1794.3
2020-07-17,1808.3,1798.5,1810.1,1798.5
2020-07-20,1815.9,1807.0,1817.3,1807.0
2020-07-21,1842.4,1822.0,1842.4,1822.0
2020-07-22,1864.1,1858.1,1867.0,1854.7
2020-07-23,1889.1,1868.7,1890.3,1868.5
2020-07-24,1897.3,1884.3,1897.3,1884.3
2020-07-27,1931.0,1901.7,1938.0,1901.5
2020-07-28,1944.7,1931.5,1944.7,1928.6
2020-07-29,1953.5,1953.2,1953.5,1952.6
2020-07-30,1942.3,1963.4,1965.1,1930.0
2020-07-31,1962.8,1948.6,1981.1,1948.0
2020-08-03,1966.0,1984.3,1984.3,1955.5
2020-08-04,2001.2,1971.0,2016.2,1968.8
2020-08-05,2031.1,2024.0,2050.2,2011.0
2020-08-06,2051.5,2045.5,2063.0,2040.0
2020-08-07,2010.1,2040.1,2055.0,2009.6
2020-08-10,2024.4,2026.4,2043.8,2017.5
2020-08-11,1932.6,2012.4,2016.0,1904.0
2020-08-12,1934.9,1923.0,1946.6,1871.6
2020-08-13,1956.7,1921.5,1957.4,1916.9
2020-08-14,1937.0,1938.7,1947.4,1937.0
2020-08-17,1985.0,1949.6,1985.0,1949.6
2020-08-18,1999.4,2001.1,2002.8,1972.1
2020-08-19,1958.7,1980.0,1980.0,1938.7
2020-08-20,1933.8,1941.2,1948.3,1922.3
2020-08-21,1934.6,1941.0,1945.0,1908.9
2020-08-24,1927.7,1930.2,1940.0,1922.2
2020-08-25,1911.8,1927.5,1928.5,1911.8
2020-08-26,1940.7,1909.7,1950.8,1909.7
2020-08-27,1921.6,1948.9,1972.5,1921.6
2020-08-28,1964.6,1927.1,1971.3,1922.5
2020-08-31,1967.6,1970.0,1971.3,1953.3
2020-09-01,1968.2,1961.7,1986.3,1961.7
2020-09-02,1934.4,1967.3,1967.3,1934.4
2020-09-03,1927.6,1937.1,1938.8,1923.0
2020-09-04,1923.9,1927.9,1939.7,1917.7
2020-09-08,1933.0,1930.9,1937.9,1903.1
2020-09-09,1944.7,1926.9,1946.2,1924.6
2020-09-10,1954.2,1944.1,1962.7,1944.1
2020-09-11,1937.8,1944.0,1949.5,1937.8
2020-09-14,1953.1,1946.3,1953.1,1943.0
2020-09-15,1956.3,1955.8,1968.5,1955.8
2020-09-16,1960.2,1961.3,1961.4,1956.7
2020-09-17,1940.0,1939.0,1946.0,1933.7
2020-09-18,1952.1,1950.5,1952.1,1949.0
2020-09-21,1901.2,1946.2,1946.2,1883.4
2020-09-22,1898.6,1913.1,1913.1,1898.6
2020-09-23,1859.9,1875.5,1875.5,1859.9
2020-09-24,1868.3,1851.5,1868.3,1851.5
2020-09-25,1857.7,1856.3,1857.7,1856.3
2020-09-28,1872.8,1872.8,1872.8,1872.8
2020-09-29,1894.3,1876.5,1895.4,1872.4
2020-09-30,1887.5,1893.0,1899.7,1879.8
2020-10-01,1908.4,1884.1,1909.6,1882.5
2020-10-02,1900.2,1893.9,1913.0,1893.9
2020-10-05,1912.5,1898.9,1915.6,1884.7
2020-10-06,1901.1,1906.6,1918.0,1874.4
2020-10-07,1883.6,1874.1,1889.8,1873.1
2020-10-08,1888.6,1893.0,1893.0,1882.7
2020-10-09,1919.5,1909.3,1929.1,1905.1
2020-10-12,1922.5,1924.0,1926.5,1921.6
2020-10-13,1888.5,1921.9,1922.2,1887.0
2020-10-14,1901.3,1889.7,1910.8,1882.5
2020-10-15,1903.2,1897.3,1906.3,1889.6
2020-10-16,1900.8,1898.5,1900.8,1898.5
2020-10-19,1906.4,1907.3,1907.8,1899.5
2020-10-20,1910.4,1901.3,1910.4,1896.1
2020-10-21,1924.6,1913.6,1927.3,1913.6
2020-10-22,1901.1,1924.3,1924.3,1898.2
2020-10-23,1902.0,1899.9,1913.3,1896.2
2020-10-26,1902.7,1895.5,1907.0,1893.5
2020-10-27,1908.8,1904.6,1908.8,1904.4
2020-10-28,1876.2,1870.9,1876.2,1870.9
2020-10-29,1865.6,1876.1,1879.8,1858.8
2020-10-30,1877.4,1862.8,1886.6,1862.8
2020-11-02,1890.4,1872.9,1894.7,1872.9
2020-11-03,1908.5,1891.5,1908.5,1891.5
2020-11-04,1894.6,1893.8,1907.0,1885.3
2020-11-05,1945.3,1901.7,1948.0,1901.7
2020-11-06,1950.3,1940.8,1958.8,1940.8
2020-11-09,1853.2,1955.6,1963.2,1847.1
2020-11-10,1875.4,1879.3,1885.3,1871.2
2020-11-11,1860.7,1878.8,1878.8,1855.5
2020-11-12,1872.6,1869.0,1878.5,1866.6
2020-11-13,1885.7,1877.0,1890.1,1876.8
2020-11-16,1887.3,1874.6,1887.3,1871.0
2020-11-17,1884.5,1888.4,1888.4,1884.5
2020-11-18,1873.5,1873.5,1873.5,1873.5
2020-11-19,1861.1,1865.8,1865.8,1856.0
2020-11-20,1872.6,1871.2,1872.6,1871.2
2020-11-23,1837.8,1834.8,1837.8,1829.2
2020-11-24,1804.8,1829.3,1829.3,1799.3
2020-11-25,1805.7,1801.4,1805.7,1801.4
2020-11-27,1781.9,1806.1,1817.0,1770.7
2020-11-30,1775.7,1785.0,1787.2,1762.3
2020-12-01,1814.1,1775.0,1815.9,1774.9
2020-12-02,1825.7,1811.3,1830.0,1807.8
2020-12-03,1836.8,1829.2,1842.0,1825.3
2020-12-04,1835.9,1840.7,1847.6,1828.2
2020-12-07,1861.8,1836.5,1866.9,1820.8
2020-12-08,1870.8,1863.0,1875.8,1861.8
2020-12-09,1834.6,1867.1,1867.1,1827.0
2020-12-10,1833.6,1833.2,1849.1,1828.0
2020-12-11,1839.8,1838.5,1846.0,1829.1
2020-12-14,1828.7,1835.5,1835.7,1822.7
2020-12-15,1852.3,1833.5,1853.6,1833.2
2020-12-16,1856.1,1856.5,1864.7,1850.5
2020-12-17,1887.2,1874.2,1896.2,1874.2
2020-12-18,1885.7,1882.4,1889.5,1882.3
2020-12-21,1879.2,1884.8,1908.0,1869.1
2020-12-22,1866.6,1882.2,1882.2,1861.0
2020-12-23,1874.7,1867.0,1878.8,1864.5
2020-12-24,1879.9,1877.3,1879.9,1875.7
2020-12-28,1877.2,1895.5,1895.8,1873.7
2020-12-29,1879.7,1881.3,1881.3,1879.7
2020-12-30,1891.0,1879.9,1895.8,1877.3
2020-12-31,1893.1,1897.0,1901.3,1892.7
2021-01-04,1944.7,1912.2,1945.1,1912.2
2021-01-05,1952.7,1941.7,1952.7,1941.3
2021-01-06,1906.9,1952.0,1959.9,1901.5
2021-01-07,1912.3,1922.6,1926.7,1912.0
2021-01-08,1834.1,1908.0,1908.0,1834.1
2021-01-11,1849.6,1826.5,1849.6,1826.5
2021-01-12,1842.9,1849.0,1859.7,1839.4
2021-01-13,1853.6,1858.0,1858.6,1853.6
2021-01-14,1850.3,1836.7,1850.7,1836.7
2021-01-15,1829.3,1829.4,1829.4,1825.0
2021-01-19,1839.5,1802.0,1842.9,1802.0
2021-01-20,1865.9,1847.8,1866.6,1844.4
2021-01-21,1865.3,1865.3,1868.0,1865.3
2021-01-22,1855.7,1854.9,1855.7,1852.7
2021-01-25,1854.9,1864.7,1864.7,1851.8
2021-01-26,1850.7,1855.8,1855.8,1850.7
2021-01-27,1844.9,1844.9,1844.9,1844.9
2021-01-28,1837.9,1843.4,1862.9,1831.5
2021-01-29,1847.3,1842.0,1876.0,1838.7
2021-02-01,1860.8,1866.6,1871.9,1850.0
2021-02-02,1830.5,1859.6,1861.3,1827.6
2021-02-03,1832.2,1834.8,1842.4,1829.8
2021-02-04,1788.9,1832.2,1832.2,1782.8
2021-02-05,1810.9,1794.3,1813.5,1790.9
2021-02-08,1831.9,1816.3,1836.7,1809.0
2021-02-09,1835.3,1841.9,1843.3,1830.7
2021-02-10,1840.6,1842.6,1851.1,1837.0
2021-02-11,1824.9,1840.5,1845.0,1820.9
2021-02-12,1821.6,1825.0,1827.5,1809.2
2021-02-16,1797.2,1820.9,1823.4,1787.3
2021-02-17,1771.1,1785.8,1789.7,1768.8
2021-02-18,1773.4,1776.1,1784.6,1766.0
2021-02-19,1775.8,1764.3,1787.6,1764.3
2021-02-22,1806.7,1784.0,1807.8,1784.0
2021-02-23,1804.4,1809.6,1811.3,1796.4
2021-02-24,1796.4,1805.8,1805.8,1796.4
2021-02-25,1774.4,1801.5,1802.0,1766.7
2021-02-26,1728.1,1768.1,1768.2,1718.8
2021-03-01,1722.5,1737.1,1747.0,1720.3
2021-03-02,1733.1,1709.4,1733.1,1708.7
2021-03-03,1715.3,1730.0,1732.4,1703.5
2021-03-04,1700.2,1706.5,1717.4,1700.2
2021-03-05,1698.0,1690.6,1701.0,1685.0
2021-03-08,1677.7,1704.7,1705.4,1673.7
2021-03-09,1716.6,1686.2,1717.5,1685.2
2021-03-10,1721.5,1713.6,1722.9,1711.0
2021-03-11,1722.3,1725.6,1737.5,1720.2
2021-03-12,1719.5,1715.9,1722.5,1699.0
2021-03-15,1728.9,1729.5,1731.9,1722.8
2021-03-16,1730.6,1732.3,1733.9,1726.0
2021-03-17,1726.8,1735.3,1750.1,1725.6
2021-03-18,1732.2,1745.8,1750.3,1721.8
2021-03-19,1741.4,1742.2,1742.2,1733.6
2021-03-22,1737.8,1737.8,1737.8,1737.8
2021-03-23,1724.7,1724.7,1724.7,1724.7
2021-03-24,1732.9,1727.5,1732.9,1727.5
2021-03-25,1724.9,1732.7,1733.2,1724.5
2021-03-26,1732.2,1721.3,1732.2,1721.3
2021-03-29,1712.1,1712.1,1712.1,1712.1
2021-03-30,1683.9,1711.0,1712.6,1676.5
2021-03-31,1713.8,1683.7,1713.8,1676.5
2021-04-01,1726.5,1706.8,1728.8,1706.4
2021-04-05,1727.0,1727.9,1729.7,1721.9
2021-04-06,1741.5,1726.9,1744.8,1726.9
2021-04-07,1740.1,1742.7,1742.7,1733.7
2021-04-08,1756.8,1736.0,1758.0,1734.6
2021-04-09,1743.3,1750.8,1750.8,1733.3
2021-04-12,1731.2,1740.8,1740.8,1726.7
2021-04-13,1746.2,1733.8,1746.9,1722.1
2021-04-14,1734.9,1741.3,1745.9,1732.7
2021-04-15,1765.4,1740.1,1767.9,1740.1
2021-04-16,1779.0,1770.4,1779.5,1770.1
2021-04-19,1769.4,1782.1,1788.5,1769.4
2021-04-20,1777.3,1769.3,1777.3,1765.5
2021-04-21,1792.3,1783.0,1794.1,1777.7
2021-04-22,1781.2,1794.2,1794.2,1779.5
2021-04-23,1777.0,1786.1,1794.5,1772.0
2021-04-26,1779.2,1778.0,1779.7,1770.8
2021-04-27,1778.0,1780.0,1782.0,1777.7
2021-04-28,1773.2,1768.2,1774.0,1764.6
