Date,Price,Open,High,Low,Vol.,Change %
08/06/2014,"1,306.70","1,288.10","1,309.00","1,287.80",0.71K,1.77%
08/05/2014,"1,284.00","1,288.00","1,292.70","1,282.60",0.82K,-0.29%
08/04/2014,"1,287.70","1,294.40","1,295.00","1,285.90",0.92K,-0.46%
08/01/2014,"1,293.60","1,284.10","1,296.60","1,279.70",1.99K,0.96%
07/31/2014,"1,281.30","1,295.10","1,297.30","1,280.60",5.66K,-1.05%
07/30/2014,"1,294.90","1,298.60","1,303.00","1,291.00",36.19K,-0.26%
07/29/2014,"1,298.30","1,310.90","1,310.90","1,298.30",181.55K,-0.38%
07/28/2014,"1,303.30","1,307.40","1,308.00","1,303.30",0.05K,0.02%
07/25/2014,"1,303.10","1,294.80","1,303.10","1,294.80",0.01K,0.97%
07/24/2014,"1,290.60","1,297.50","1,297.50","1,290.60",0.00K,-1.07%
07/23/2014,"1,304.50","1,304.50","1,304.50","1,304.50",,-0.12%
07/22/2014,"1,306.10","1,306.10","1,306.10","1,306.10",0.00K,-0.58%
07/21/2014,"1,313.70","1,311.00","1,315.50","1,311.00",0.02K,0.34%
07/18/2014,"1,309.20","1,322.70","1,322.70","1,306.20",0.03K,-0.57%
07/17/2014,"1,316.70","1,303.10","1,323.80","1,303.10",0.02K,1.32%
07/16/2014,"1,299.60","1,298.40","1,303.10","1,296.90",0.03K,0.21%
07/15/2014,"1,296.90","1,307.40","1,311.90","1,294.10",0.37K,-0.72%
07/14/2014,"1,306.30","1,332.80","1,332.80","1,304.70",0.10K,-2.30%
07/11/2014,"1,337.00","1,337.90","1,339.00","1,336.20",0.11K,-0.13%
07/10/2014,"1,338.70","1,330.50","1,343.70","1,328.00",0.03K,1.13%
07/09/2014,"1,323.80","1,324.00","1,330.40","1,323.80",0.02K,0.59%
07/08/2014,"1,316.00","1,318.40","1,323.50","1,316.00",0.01K,-0.04%
07/07/2014,"1,316.50","1,318.70","1,320.30","1,313.20",0.09K,-0.30%
07/03/2014,"1,320.40","1,327.30","1,327.70","1,313.00",0.04K,-0.77%
07/02/2014,"1,330.70","1,326.80","1,330.70","1,326.80",0.23K,0.32%
07/01/2014,"1,326.40","1,326.70","1,331.40","1,326.20",0.05K,0.35%
06/30/2014,"1,321.80","1,315.30","1,328.70","1,311.80",0.74K,0.21%
06/27/2014,"1,319.00","1,317.40","1,320.90","1,313.30",0.62K,0.22%
06/26/2014,"1,316.10","1,319.60","1,319.60","1,312.40",1.20K,-0.46%
06/25/2014,"1,322.20","1,315.30","1,323.40","1,312.00",0.29K,0.10%
06/24/2014,"1,320.90","1,315.60","1,325.60","1,315.60",0.22K,0.22%
06/23/2014,"1,318.00","1,312.30","1,318.00","1,312.30",0.14K,0.14%
06/20/2014,"1,316.20","1,321.40","1,321.40","1,306.80",0.25K,0.19%
06/19/2014,"1,313.70","1,277.20","1,321.00","1,277.20",0.60K,3.25%
06/18/2014,"1,272.40","1,269.90","1,272.70","1,267.40",0.14K,0.06%
06/17/2014,"1,271.70","1,272.80","1,272.80","1,260.90",0.82K,-0.25%
06/16/2014,"1,274.90","1,279.80","1,282.10","1,270.80",0.33K,0.09%
06/13/2014,"1,273.70","1,272.50","1,274.70","1,271.30",0.14K,0.01%
06/12/2014,"1,273.60","1,260.00","1,274.50","1,260.00",0.13K,1.02%
06/11/2014,"1,260.80","1,259.90","1,264.40","1,259.10",0.13K,0.08%
06/10/2014,"1,259.80","1,252.40","1,262.30","1,251.00",1.01K,0.50%
06/09/2014,"1,253.50","1,252.70","1,256.10","1,252.60",0.10K,0.11%
06/06/2014,"1,252.10","1,253.40","1,256.60","1,246.30",0.38K,-0.07%
06/05/2014,"1,253.00","1,244.00","1,256.60","1,241.20",1.32K,0.72%
06/04/2014,"1,244.00","1,245.10","1,248.80","1,242.70",0.60K,-0.02%
06/03/2014,"1,244.30","1,244.10","1,247.50","1,240.50",0.65K,0.05%
06/02/2014,"1,243.70","1,250.00","1,250.70","1,240.90",0.77K,-0.15%
05/30/2014,"1,245.60","1,255.10","1,259.60","1,241.80",3.84K,-0.85%
05/29/2014,"1,256.30","1,258.30","1,260.60","1,250.90",38.05K,-0.24%
05/28/2014,"1,259.30","1,259.30","1,259.30","1,259.30",168.82K,-0.48%
05/27/2014,"1,265.40","1,291.90","1,291.90","1,265.40",0.03K,-2.03%
05/23/2014,"1,291.60","1,293.20","1,293.40","1,291.60",0.00K,-0.25%
05/22/2014,"1,294.90","1,294.20","1,295.00","1,294.20",0.00K,0.54%
05/21/2014,"1,288.00","1,287.40","1,288.00","1,287.40",0.00K,-0.50%
05/20/2014,"1,294.50","1,290.70","1,294.50","1,290.10",0.01K,0.06%
05/19/2014,"1,293.70","1,293.70","1,293.70","1,293.70",0.04K,0.03%
05/16/2014,"1,293.30","1,293.30","1,293.30","1,293.30",0.01K,-0.02%
05/15/2014,"1,293.50","1,302.50","1,302.50","1,292.80",0.03K,-0.93%
05/14/2014,"1,305.70","1,292.80","1,306.90","1,292.80",0.03K,0.86%
05/13/2014,"1,294.60","1,295.50","1,295.50","1,292.00",0.02K,-0.08%
05/12/2014,"1,295.60","1,282.10","1,295.90","1,281.20",0.02K,0.64%
05/09/2014,"1,287.30","1,287.30","1,287.30","1,287.30",0.00K,-0.01%
05/08/2014,"1,287.40","1,291.50","1,291.50","1,285.50",0.07K,-0.09%
05/07/2014,"1,288.60","1,310.30","1,312.00","1,288.00",0.02K,-1.51%
05/06/2014,"1,308.30","1,309.40","1,309.40","1,306.90",0.01K,-0.05%
05/05/2014,"1,309.00","1,305.60","1,314.20","1,305.50",0.03K,0.49%
05/02/2014,"1,302.60","1,276.70","1,302.70","1,276.70",0.09K,1.52%
05/01/2014,"1,283.10","1,288.70","1,288.70","1,278.00",0.03K,-0.96%
04/30/2014,"1,295.60","1,296.00","1,296.50","1,286.60",0.18K,-0.03%
04/29/2014,"1,296.00","1,295.50","1,300.50","1,289.10",0.90K,-0.22%
04/28/2014,"1,298.90","1,305.40","1,305.40","1,293.00",0.39K,-0.14%
04/25/2014,"1,300.70","1,293.80","1,304.60","1,293.80",0.27K,0.79%
04/24/2014,"1,290.50","1,284.60","1,297.90","1,272.40",0.52K,0.49%
04/23/2014,"1,284.20","1,284.30","1,287.70","1,282.40",0.18K,0.28%
04/22/2014,"1,280.60","1,289.20","1,291.60","1,276.00",0.10K,-0.57%
04/21/2014,"1,288.00","1,290.00","1,299.20","1,283.80",0.10K,-0.42%
04/17/2014,"1,293.40","1,300.10","1,303.00","1,292.50",0.12K,-0.74%
04/16/2014,"1,303.10","1,302.70","1,303.50","1,295.00",0.18K,0.24%
04/15/2014,"1,300.00","1,322.70","1,322.70","1,291.50",0.24K,-2.05%
04/14/2014,"1,327.20","1,320.10","1,330.00","1,320.10",0.33K,0.64%
04/11/2014,"1,318.70","1,319.00","1,322.80","1,316.30",0.08K,-0.11%
04/10/2014,"1,320.10","1,311.80","1,323.80","1,311.20",0.13K,1.12%
04/09/2014,"1,305.50","1,309.50","1,313.60","1,301.10",0.19K,-0.24%
04/08/2014,"1,308.70","1,296.60","1,314.10","1,296.60",0.26K,0.82%
04/07/2014,"1,298.00","1,301.40","1,304.00","1,296.30",0.36K,-0.40%
04/04/2014,"1,303.20","1,285.50","1,306.10","1,284.40",0.98K,1.46%
04/03/2014,"1,284.40","1,290.80","1,293.50","1,282.70",0.78K,-0.47%
04/02/2014,"1,290.50","1,280.20","1,294.10","1,280.20",1.10K,0.85%
04/01/2014,"1,279.60","1,285.10","1,287.90","1,277.30",0.88K,-0.30%
03/31/2014,"1,283.40","1,294.30","1,298.80","1,282.40",4.12K,-0.80%
03/28/2014,"1,293.80","1,292.20","1,299.40","1,285.90",65.49K,-0.07%
03/27/2014,"1,294.70","1,294.70","1,294.70","1,294.70",185.02K,-0.67%
03/26/2014,"1,303.40","1,315.20","1,315.20","1,303.40",0.00K,-0.61%
03/25/2014,"1,311.40","1,315.50","1,315.50","1,307.50",0.05K,0.02%
03/24/2014,"1,311.20","1,333.00","1,333.00","1,310.50",0.10K,-1.86%
03/21/2014,"1,336.00","1,339.10","1,339.10","1,335.80",0.00K,0.41%
03/20/2014,"1,330.50","1,333.70","1,333.70","1,325.80",0.07K,-0.81%
03/19/2014,"1,341.40","1,357.10","1,358.00","1,332.70",0.06K,-1.30%
03/18/2014,"1,359.00","1,359.30","1,361.80","1,353.40",0.04K,-1.01%
03/17/2014,"1,372.90","1,386.10","1,391.40","1,372.20",0.03K,-0.44%
03/14/2014,"1,379.00","1,376.10","1,386.60","1,371.10",0.09K,0.50%
03/13/2014,"1,372.20","1,366.80","1,374.50","1,366.50",0.02K,0.14%
03/12/2014,"1,370.30","1,349.10","1,370.50","1,348.70",0.06K,1.77%
03/11/2014,"1,346.50","1,340.00","1,352.40","1,338.10",0.05K,0.38%
03/10/2014,"1,341.40","1,336.00","1,344.70","1,330.50",0.10K,0.25%
03/07/2014,"1,338.10","1,349.50","1,352.70","1,329.20",0.10K,-1.01%
03/06/2014,"1,351.70","1,338.00","1,351.70","1,333.30",0.06K,0.86%
03/05/2014,"1,340.20","1,334.80","1,341.00","1,334.80",0.03K,0.18%
03/04/2014,"1,337.80","1,350.40","1,350.40","1,332.20",0.08K,-0.91%
03/03/2014,"1,350.10","1,335.90","1,354.10","1,332.90",0.23K,2.17%
02/28/2014,"1,321.40","1,329.80","1,332.60","1,321.10",0.24K,-0.77%
02/27/2014,"1,331.60","1,329.30","1,335.00","1,324.60",0.37K,0.26%
02/26/2014,"1,328.20","1,341.20","1,342.00","1,325.60",0.48K,-1.10%
02/25/2014,"1,343.00","1,336.40","1,343.90","1,333.10",0.29K,0.35%
02/24/2014,"1,338.30","1,324.30","1,339.00","1,321.40",0.09K,1.09%
02/21/2014,"1,323.90","1,320.00","1,328.30","1,317.40",0.17K,0.52%
02/20/2014,"1,317.10","1,310.70","1,323.50","1,309.60",0.12K,-0.27%
02/19/2014,"1,320.60","1,318.30","1,321.60","1,309.10",0.19K,-0.31%
02/18/2014,"1,324.70","1,322.90","1,330.60","1,313.90",0.37K,0.43%
02/14/2014,"1,319.00","1,301.70","1,320.70","1,301.70",0.31K,1.43%
02/13/2014,"1,300.40","1,293.30","1,303.50","1,287.50",0.88K,0.39%
02/12/2014,"1,295.30","1,290.50","1,296.20","1,285.50",0.14K,0.40%
02/11/2014,"1,290.10","1,274.00","1,292.00","1,273.80",0.56K,1.20%
02/10/2014,"1,274.80","1,269.60","1,277.30","1,265.70",0.74K,0.91%
02/07/2014,"1,263.30","1,258.30","1,271.40","1,257.90",0.44K,0.45%
02/06/2014,"1,257.60","1,258.00","1,267.00","1,253.50",0.27K,0.02%
02/05/2014,"1,257.30","1,254.00","1,273.70","1,253.10",1.62K,0.45%
02/04/2014,"1,251.70","1,258.40","1,260.70","1,247.80",1.75K,-0.69%
02/03/2014,"1,260.40","1,242.40","1,266.30","1,241.20",2.91K,1.64%
01/31/2014,"1,240.10","1,243.60","1,254.50","1,238.40",5.82K,-0.17%
01/30/2014,"1,242.20","1,267.00","1,267.70","1,237.50",45.28K,-1.58%
01/29/2014,"1,262.20","1,262.20","1,262.20","1,262.20",137.03K,0.90%
01/28/2014,"1,251.00","1,257.90","1,258.40","1,251.00",0.02K,-1.00%
01/27/2014,"1,263.60","1,259.80","1,264.40","1,254.40",0.09K,-0.07%
01/24/2014,"1,264.50","1,258.30","1,269.40","1,258.30",0.04K,0.15%
01/23/2014,"1,262.60","1,235.20","1,264.20","1,235.20",0.04K,1.90%
01/22/2014,"1,239.00","1,241.70","1,242.00","1,239.00",0.06K,-0.27%
01/21/2014,"1,242.30","1,256.40","1,257.50","1,240.00",0.22K,-0.75%
01/17/2014,"1,251.70","1,239.70","1,254.30","1,239.70",0.10K,0.94%
01/16/2014,"1,240.00","1,239.30","1,242.80","1,239.00",0.05K,0.15%
01/15/2014,"1,238.10","1,243.10","1,243.20","1,238.10",0.07K,-0.57%
01/14/2014,"1,245.20","1,251.00","1,251.30","1,242.00",0.04K,-0.46%
01/13/2014,"1,250.90","1,250.60","1,252.70","1,245.50",0.05K,0.34%
01/10/2014,"1,246.70","1,235.00","1,246.80","1,234.00",0.06K,1.42%
01/09/2014,"1,229.30","1,225.80","1,229.30","1,225.80",0.01K,0.33%
01/08/2014,"1,225.30","1,227.50","1,227.50","1,218.60",0.19K,-0.33%
01/07/2014,"1,229.40","1,239.30","1,242.40","1,226.30",0.07K,-0.68%
01/06/2014,"1,237.80","1,232.80","1,247.00","1,221.90",0.13K,-0.05%
01/03/2014,"1,238.40","1,221.70","1,239.00","1,221.70",0.14K,1.09%
01/02/2014,"1,225.00","1,204.30","1,227.30","1,204.30",0.21K,1.92%
12/31/2013,"1,201.90","1,196.40","1,212.40","1,182.00",0.12K,-0.10%
12/30/2013,"1,203.10","1,215.00","1,215.00","1,194.40",0.35K,-1.07%
12/27/2013,"1,216.10","1,213.40","1,218.50","1,212.90",0.28K,0.16%
12/26/2013,"1,214.10","1,207.10","1,215.90","1,207.10",0.14K,0.75%
12/24/2013,"1,205.10","1,199.80","1,205.60","1,197.70",0.18K,0.56%
12/23/2013,"1,198.40","1,205.20","1,205.20","1,195.90",0.12K,-0.56%
12/20/2013,"1,205.10","1,190.90","1,207.80","1,190.90",0.20K,0.85%
12/19/2013,"1,195.00","1,226.60","1,226.60","1,188.70",0.12K,-3.32%
12/18/2013,"1,236.10","1,231.50","1,245.10","1,217.00",0.11K,0.40%
12/17/2013,"1,231.20","1,237.00","1,240.40","1,231.20",0.02K,-1.15%
12/16/2013,"1,245.50","1,238.40","1,250.60","1,228.90",0.24K,0.79%
12/13/2013,"1,235.70","1,226.70","1,239.00","1,222.20",0.45K,0.79%
12/12/2013,"1,226.00","1,253.50","1,255.40","1,225.90",0.61K,-2.58%
12/11/2013,"1,258.50","1,261.90","1,261.90","1,252.10",0.15K,-0.31%
12/10/2013,"1,262.40","1,239.00","1,267.00","1,239.00",0.88K,2.19%
12/09/2013,"1,235.30","1,230.20","1,243.20","1,229.00",0.35K,0.41%
12/06/2013,"1,230.30","1,228.70","1,242.00","1,213.00",1.03K,-0.24%
12/05/2013,"1,233.20","1,240.00","1,241.50","1,218.60",0.45K,-1.20%
12/04/2013,"1,248.20","1,225.10","1,250.40","1,212.90",1.82K,2.17%
12/03/2013,"1,221.70","1,219.20","1,225.70","1,215.60",1.93K,-0.05%
12/02/2013,"1,222.30","1,251.40","1,251.50","1,217.80",4.98K,-2.26%
11/29/2013,"1,250.60","1,237.80","1,254.50","1,233.70",9.20K,1.03%
11/27/2013,"1,237.80","1,241.60","1,254.80","1,235.50",82.33K,-0.29%
11/26/2013,"1,241.40","1,243.00","1,243.00","1,241.40",178.42K,0.02%
11/25/2013,"1,241.10","1,231.10","1,241.10","1,229.00",0.02K,-0.23%
11/22/2013,"1,244.00","1,243.20","1,247.00","1,241.40",0.08K,0.04%
11/21/2013,"1,243.50","1,245.70","1,247.10","1,236.50",0.09K,-1.14%
11/20/2013,"1,257.90","1,269.00","1,269.00","1,241.90",0.12K,-1.22%
11/19/2013,"1,273.40","1,274.20","1,275.20","1,271.00",0.01K,0.09%
11/18/2013,"1,272.20","1,284.70","1,284.80","1,272.20",0.01K,-1.17%
11/15/2013,"1,287.30","1,287.70","1,288.50","1,281.50",0.02K,0.09%
11/14/2013,"1,286.20","1,280.20","1,293.30","1,278.10",0.03K,1.41%
11/13/2013,"1,268.30","1,274.00","1,280.50","1,268.30",0.02K,-0.22%
11/12/2013,"1,271.10","1,282.30","1,282.30","1,271.10",0.00K,-0.77%
11/11/2013,"1,281.00","1,281.60","1,281.80","1,281.00",0.01K,-0.27%
11/08/2013,"1,284.50","1,308.00","1,308.10","1,281.30",0.02K,-1.83%
11/07/2013,"1,308.40","1,323.60","1,323.60","1,298.00",0.13K,-0.71%
11/06/2013,"1,317.70","1,313.50","1,318.60","1,312.50",0.01K,0.74%
11/05/2013,"1,308.00","1,313.30","1,317.50","1,306.90",0.10K,-0.50%
11/04/2013,"1,314.60","1,314.60","1,320.50","1,312.10",0.04K,0.11%
11/01/2013,"1,313.10","1,325.70","1,325.70","1,308.00",0.02K,-0.79%
10/31/2013,"1,323.60","1,334.00","1,334.00","1,321.70",0.06K,-1.88%
10/30/2013,"1,349.00","1,340.80","1,355.80","1,335.60",0.04K,0.28%
10/29/2013,"1,345.20","1,359.60","1,359.70","1,345.20",0.17K,-0.50%
10/28/2013,"1,352.00","1,351.40","1,359.20","1,349.00",0.02K,-0.03%
10/25/2013,"1,352.40","1,346.20","1,353.00","1,346.20",0.02K,0.16%
10/24/2013,"1,350.20","1,334.50","1,350.20","1,334.50",0.02K,1.22%
10/23/2013,"1,333.90","1,331.90","1,333.90","1,331.90",0.01K,-0.64%
10/22/2013,"1,342.50","1,313.90","1,342.60","1,313.90",0.06K,2.04%
10/21/2013,"1,315.70","1,316.80","1,317.70","1,315.70",0.02K,0.10%
10/18/2013,"1,314.40","1,318.80","1,326.00","1,312.60",0.07K,-0.63%
10/17/2013,"1,322.70","1,307.00","1,322.70","1,307.00",0.07K,3.17%
10/16/2013,"1,282.00","1,282.80","1,284.00","1,269.20",0.09K,0.71%
10/15/2013,"1,273.00","1,270.50","1,283.60","1,254.10",0.21K,-0.27%
10/14/2013,"1,276.40","1,275.80","1,285.80","1,273.90",0.06K,0.66%
10/11/2013,"1,268.00","1,286.90","1,291.60","1,263.80",0.21K,-2.21%
10/10/2013,"1,296.60","1,303.40","1,310.80","1,285.00",0.09K,-0.79%
10/09/2013,"1,306.90","1,317.60","1,319.00","1,295.30",0.14K,-1.31%
10/08/2013,"1,324.20","1,326.50","1,330.00","1,321.20",0.06K,-0.05%
10/07/2013,"1,324.80","1,313.80","1,325.40","1,311.80",0.08K,1.15%
10/04/2013,"1,309.70","1,316.20","1,318.10","1,305.70",0.04K,-0.58%
10/03/2013,"1,317.40","1,312.00","1,319.50","1,302.50",0.22K,-0.24%
10/02/2013,"1,320.60","1,288.50","1,321.00","1,280.00",0.15K,2.69%
10/01/2013,"1,286.00","1,328.00","1,334.00","1,284.50",0.81K,-3.05%
09/30/2013,"1,326.50","1,345.80","1,350.90","1,322.00",0.60K,-0.89%
09/27/2013,"1,338.40","1,321.50","1,343.80","1,319.70",2.99K,1.12%
09/26/2013,"1,323.60","1,335.20","1,338.30","1,323.60",13.17K,-0.92%
09/25/2013,"1,335.90","1,322.70","1,335.90","1,322.70",0.05K,1.51%
09/24/2013,"1,316.00","1,321.20","1,324.90","1,309.40",0.06K,-0.82%
09/23/2013,"1,326.90","1,327.10","1,327.80","1,317.60",0.08K,-0.42%
09/20/2013,"1,332.50","1,347.50","1,347.50","1,330.70",0.00K,-2.69%
09/19/2013,"1,369.40","1,362.90","1,373.00","1,362.90",0.04K,4.71%
09/18/2013,"1,307.80","1,292.10","1,347.70","1,292.10",0.03K,-0.13%
09/17/2013,"1,309.50","1,313.00","1,313.10","1,309.50",0.02K,-0.64%
09/16/2013,"1,317.90","1,328.40","1,329.60","1,310.80",0.11K,0.73%
09/13/2013,"1,308.40","1,322.90","1,323.00","1,305.30",0.04K,-1.65%
09/12/2013,"1,330.40","1,360.00","1,360.00","1,322.40",0.12K,-2.46%
09/11/2013,"1,363.90","1,365.80","1,365.80","1,356.70",0.06K,-0.01%
09/10/2013,"1,364.10","1,377.50","1,377.50","1,357.60",0.02K,-1.64%
09/09/2013,"1,386.80","1,389.80","1,389.80","1,386.50",0.04K,0.01%
09/06/2013,"1,386.70","1,371.00","1,390.10","1,368.90",0.05K,0.99%
09/05/2013,"1,373.10","1,393.50","1,397.50","1,367.10",0.04K,-1.21%
09/04/2013,"1,389.90","1,413.00","1,413.00","1,387.10",0.10K,-1.57%
09/03/2013,"1,412.00","1,393.00","1,414.40","1,382.30",0.14K,1.14%
08/30/2013,"1,396.10","1,407.20","1,409.80","1,392.30",,-1.19%
08/29/2013,"1,412.90","1,417.40","1,417.40","1,404.50",0.38K,-0.43%
08/28/2013,"1,419.00","1,417.30","1,428.00","1,417.30",0.49K,-0.11%
08/27/2013,"1,420.60","1,403.80","1,421.10","1,398.70",0.40K,1.98%
08/26/2013,"1,393.00","1,398.60","1,402.80","1,391.30",0.20K,-0.19%
08/23/2013,"1,395.70","1,376.80","1,398.20","1,373.90",0.18K,1.79%
08/22/2013,"1,371.20","1,362.00","1,380.40","1,362.00",0.08K,0.04%
08/21/2013,"1,370.60","1,372.50","1,377.30","1,360.90",0.11K,-0.18%
08/20/2013,"1,373.10","1,355.00","1,377.00","1,355.00",0.12K,0.51%
08/19/2013,"1,366.20","1,379.00","1,384.40","1,363.90",0.14K,-0.40%
08/16/2013,"1,371.70","1,366.80","1,378.90","1,361.00",0.17K,0.74%
08/15/2013,"1,361.60","1,340.10","1,369.60","1,319.90",0.23K,2.07%
08/14/2013,"1,334.00","1,317.70","1,336.30","1,317.70",0.33K,0.97%
08/13/2013,"1,321.20","1,331.90","1,339.10","1,320.20",0.21K,-1.01%
08/12/2013,"1,334.70","1,317.20","1,342.40","1,317.20",0.31K,1.66%
08/09/2013,"1,312.90","1,315.10","1,315.80","1,306.70",0.45K,0.17%
08/08/2013,"1,310.70","1,283.90","1,312.80","1,283.70",0.48K,1.91%
08/07/2013,"1,286.10","1,282.50","1,288.40","1,274.00",0.99K,0.23%
08/06/2013,"1,283.20","1,303.00","1,305.90","1,279.30",1.31K,-1.49%
08/05/2013,"1,302.60","1,311.20","1,318.30","1,297.50",0.90K,-0.61%
08/02/2013,"1,310.60","1,306.70","1,317.00","1,283.00",1.45K,-0.03%
08/01/2013,"1,311.00","1,323.00","1,328.50","1,306.90",1.56K,-0.11%
07/31/2013,"1,312.40","1,325.50","1,338.40","1,304.90",6.25K,-0.88%
07/30/2013,"1,324.00","1,327.20","1,329.60","1,316.20",44.77K,-0.33%
07/29/2013,"1,328.40","1,328.40","1,328.40","1,328.40",134.36K,0.51%
07/26/2013,"1,321.70","1,326.50","1,326.50","1,321.70",0.07K,-0.55%
07/25/2013,"1,329.00","1,318.50","1,336.80","1,318.50",0.06K,0.70%
07/24/2013,"1,319.70","1,342.20","1,343.50","1,318.60",0.04K,-1.15%
07/23/2013,"1,335.10","1,334.80","1,342.30","1,327.90",0.01K,-0.10%
07/22/2013,"1,336.40","1,317.00","1,336.40","1,317.00",0.02K,3.33%
07/19/2013,"1,293.30","1,291.70","1,293.30","1,290.00",0.01K,0.68%
07/18/2013,"1,284.60","1,275.30","1,286.40","1,275.20",0.03K,0.52%
07/17/2013,"1,277.90","1,286.20","1,294.40","1,272.90",0.01K,-1.00%
07/16/2013,"1,290.80","1,279.40","1,291.40","1,279.40",0.01K,0.55%
07/15/2013,"1,283.80","1,292.10","1,292.40","1,281.60",0.02K,0.47%
07/12/2013,"1,277.80","1,282.30","1,282.30","1,274.30",0.01K,-0.18%
07/11/2013,"1,280.10","1,284.60","1,285.00","1,278.90",0.02K,2.62%
07/10/2013,"1,247.40","1,244.60","1,263.90","1,244.60",0.06K,0.12%
07/09/2013,"1,245.90","1,234.70","1,254.50","1,234.40",0.03K,0.89%
07/08/2013,"1,234.90","1,218.80","1,235.20","1,215.40",0.06K,1.81%
07/05/2013,"1,212.90","1,252.70","1,254.10","1,208.90",0.07K,-3.13%
07/03/2013,"1,252.10","1,243.80","1,258.20","1,240.30",0.02K,0.68%
07/02/2013,"1,243.60","1,254.10","1,266.30","1,241.20",0.11K,-0.98%
07/01/2013,"1,255.90","1,234.70","1,261.00","1,234.20",0.15K,2.62%
06/28/2013,"1,223.80","1,200.90","1,232.30","1,183.20",0.23K,1.02%
06/27/2013,"1,211.40","1,224.70","1,241.40","1,198.30",0.53K,-1.48%
06/26/2013,"1,229.60","1,273.90","1,273.90","1,228.80",0.98K,-3.55%
06/25/2013,"1,274.80","1,281.30","1,286.00","1,273.20",0.95K,-0.16%
06/24/2013,"1,276.80","1,297.30","1,297.30","1,275.70",0.32K,-1.15%
06/21/2013,"1,291.60","1,280.40","1,300.00","1,268.90",0.46K,0.44%
06/20/2013,"1,285.90","1,348.10","1,348.10","1,275.40",0.71K,-6.38%
06/19/2013,"1,373.60","1,368.10","1,373.60","1,348.10",0.20K,0.51%
06/18/2013,"1,366.60","1,383.10","1,383.50","1,363.00",0.35K,-1.17%
06/17/2013,"1,382.80","1,390.30","1,390.50","1,380.00",0.11K,-0.32%
06/14/2013,"1,387.30","1,383.90","1,389.60","1,377.80",0.09K,0.70%
06/13/2013,"1,377.60","1,386.80","1,390.90","1,373.40",0.46K,-1.02%
06/12/2013,"1,391.80","1,375.00","1,393.50","1,373.70",0.51K,1.07%
06/11/2013,"1,377.00","1,384.20","1,384.40","1,366.00",0.48K,-0.66%
06/10/2013,"1,386.20","1,378.80","1,386.90","1,375.60",0.37K,0.23%
06/07/2013,"1,383.00","1,411.50","1,416.10","1,377.90",1.16K,-2.31%
06/06/2013,"1,415.70","1,401.70","1,422.70","1,391.60",0.78K,1.24%
06/05/2013,"1,398.40","1,397.50","1,410.00","1,395.60",1.69K,0.09%
06/04/2013,"1,397.10","1,410.90","1,413.70","1,389.00",0.93K,-1.03%
06/03/2013,"1,411.70","1,389.10","1,416.30","1,388.30",1.42K,1.37%
05/31/2013,"1,392.60","1,412.40","1,421.10","1,384.20",6.00K,-1.34%
05/30/2013,"1,411.50","1,392.10","1,417.50","1,388.30",45.13K,1.45%
05/29/2013,"1,391.30","1,391.30","1,391.30","1,391.30",168.66K,0.88%
05/28/2013,"1,379.10","1,380.80","1,390.40","1,379.10",0.06K,-0.56%
05/24/2013,"1,386.80","1,386.80","1,386.80","1,386.80",0.00K,-0.37%
05/23/2013,"1,392.00","1,380.60","1,394.80","1,377.80",0.06K,1.78%
05/22/2013,"1,367.60","1,387.20","1,395.70","1,364.50",0.01K,-0.74%
05/21/2013,"1,377.80","1,386.50","1,392.30","1,358.50",0.05K,-0.47%
05/20/2013,"1,384.30","1,342.90","1,387.50","1,342.90",0.02K,1.42%
05/17/2013,"1,364.90","1,386.70","1,391.10","1,359.10",0.05K,-1.60%
05/16/2013,"1,387.10","1,390.40","1,395.10","1,370.60",0.04K,-0.67%
05/15/2013,"1,396.50","1,425.70","1,425.70","1,390.10",0.36K,-1.98%
05/14/2013,"1,424.70","1,430.10","1,444.40","1,422.00",0.07K,-0.68%
05/13/2013,"1,434.50","1,440.00","1,440.60","1,427.80",0.34K,-0.16%
05/10/2013,"1,436.80","1,455.60","1,459.30","1,423.00",0.57K,-2.18%
05/09/2013,"1,468.80","1,471.20","1,473.40","1,453.00",0.03K,-0.35%
05/08/2013,"1,473.90","1,455.50","1,474.70","1,450.70",0.08K,1.72%
05/07/2013,"1,449.00","1,462.00","1,466.20","1,441.20",0.09K,-1.30%
05/06/2013,"1,468.10","1,468.10","1,477.20","1,466.80",0.03K,0.26%
05/03/2013,"1,464.30","1,465.50","1,487.10","1,461.40",0.07K,-0.23%
05/02/2013,"1,467.70","1,459.00","1,471.20","1,453.50",0.24K,1.48%
05/01/2013,"1,446.30","1,475.80","1,477.10","1,440.00",0.13K,-1.76%
04/30/2013,"1,472.20","1,471.10","1,476.60","1,461.00",0.53K,0.33%
04/29/2013,"1,467.40","1,462.70","1,475.50","1,462.30",0.27K,0.95%
04/26/2013,"1,453.60","1,467.40","1,476.20","1,451.40",0.98K,-0.56%
04/25/2013,"1,461.80","1,433.00","1,461.80","1,433.00",0.22K,2.70%
04/24/2013,"1,423.40","1,423.20","1,430.10","1,420.40",0.14K,1.05%
04/23/2013,"1,408.60","1,429.50","1,429.50","1,405.80",0.33K,-0.87%
04/22/2013,"1,421.00","1,406.80","1,434.90","1,406.80",0.07K,1.84%
04/19/2013,"1,395.30","1,419.30","1,420.30","1,395.10",0.24K,0.24%
